timestamp, temp (°C)
2024-07-26 10:10:07, 24.7
2024-07-26 10:12:08, 24.8
2024-07-26 10:14:08, 24.7
2024-07-26 10:16:09, 24.8
2024-07-26 10:18:10, 24.8
2024-07-26 10:20:11, 24.8
2024-07-26 10:22:12, 24.8
2024-07-26 10:24:13, 24.9
2024-07-26 10:26:14, 24.9
2024-07-26 10:28:15, 24.9
2024-07-26 10:30:16, 24.9
2024-07-26 10:32:17, 24.9
2024-07-26 10:34:18, 24.9
2024-07-26 10:36:19, 24.9
2024-07-26 10:38:20, 24.9
2024-07-26 10:40:21, 24.9
2024-07-26 10:42:22, 24.9
2024-07-26 10:44:23, 24.9
2024-07-26 10:46:24, 24.9
2024-07-26 10:48:25, 24.9
2024-07-26 10:50:26, 24.9
2024-07-26 10:52:27, 24.9
2024-07-26 10:54:28, 24.9
2024-07-26 10:56:29, 25.0
2024-07-26 10:58:30, 24.9
2024-07-26 11:00:31, 24.9
2024-07-26 11:02:32, 24.9
2024-07-26 11:04:33, 25.0
2024-07-26 11:06:34, 25.0
2024-07-26 11:08:35, 25.0
2024-07-26 11:10:36, 24.9
2024-07-26 11:12:37, 25.0
2024-07-26 11:14:38, 25.0
2024-07-26 11:16:39, 25.0
2024-07-26 11:18:40, 25.0
2024-07-26 11:20:41, 25.0
2024-07-26 11:22:42, 25.0
2024-07-26 11:24:43, 25.0
2024-07-26 11:26:44, 25.0
2024-07-26 11:28:45, 25.0
2024-07-26 11:30:46, 25.0
2024-07-26 11:32:47, 25.0
2024-07-26 11:34:48, 25.0
2024-07-26 11:36:49, 25.0
2024-07-26 11:38:50, 25.1
2024-07-26 11:40:51, 25.0
2024-07-26 11:42:52, 25.1
2024-07-26 11:44:53, 25.0
2024-07-26 11:46:54, 25.0
2024-07-26 11:48:54, 25.0
2024-07-26 11:50:55, 25.0
2024-07-26 11:52:56, 25.0
2024-07-26 11:54:57, 25.0
2024-07-26 11:56:58, 25.1
2024-07-26 11:58:59, 25.0
2024-07-26 12:01:00, 25.1
2024-07-26 12:03:01, 25.1
2024-07-26 12:05:02, 25.1
2024-07-26 12:07:03, 25.1
2024-07-26 12:09:04, 25.1
2024-07-26 12:11:05, 25.1
2024-07-26 12:13:06, 25.1
2024-07-26 12:15:07, 25.1
2024-07-26 12:17:08, 25.2
2024-07-26 12:19:09, 25.1
2024-07-26 12:21:10, 25.2
2024-07-26 12:23:11, 25.2
2024-07-26 12:25:12, 25.2
2024-07-26 12:27:13, 25.2
2024-07-26 12:29:14, 25.2
2024-07-26 12:31:15, 25.2
2024-07-26 12:33:16, 25.2
2024-07-26 12:35:17, 25.2
2024-07-26 12:37:18, 25.2
2024-07-26 12:39:19, 25.2
2024-07-26 12:41:20, 25.2
2024-07-26 12:43:21, 25.2
2024-07-26 12:45:22, 25.2
2024-07-26 12:47:23, 25.2
2024-07-26 12:49:24, 25.2
2024-07-26 12:51:25, 25.2
2024-07-26 12:53:26, 25.2
2024-07-26 12:55:27, 25.2
2024-07-26 12:57:28, 25.2
2024-07-26 12:59:29, 25.2
2024-07-26 13:01:30, 25.2
2024-07-26 13:03:31, 25.2
2024-07-26 13:05:32, 25.2
2024-07-26 13:07:33, 25.2
2024-07-26 13:09:34, 25.2
2024-07-26 13:11:35, 25.2
2024-07-26 13:13:36, 25.3
2024-07-26 13:15:37, 25.3
2024-07-26 13:17:38, 25.2
2024-07-26 13:19:39, 25.2
2024-07-26 13:21:40, 25.3
2024-07-26 13:23:40, 25.2
2024-07-26 13:25:41, 25.3
2024-07-26 13:27:42, 25.3
2024-07-26 13:29:43, 25.2
2024-07-26 13:31:44, 25.3
2024-07-26 13:33:45, 25.3
2024-07-26 13:35:46, 25.2
2024-07-26 13:37:47, 25.2
2024-07-26 13:39:48, 25.3
2024-07-26 13:41:49, 25.2
2024-07-26 13:43:50, 25.2
2024-07-26 13:45:51, 25.2
2024-07-26 13:47:52, 25.2
2024-07-26 13:49:53, 25.3
2024-07-26 13:51:54, 25.3
2024-07-26 13:53:55, 25.3
2024-07-26 13:55:56, 25.3
2024-07-26 13:57:57, 25.3
2024-07-26 13:59:58, 25.3
2024-07-26 14:01:59, 25.4
2024-07-26 14:04:00, 25.3
2024-07-26 14:06:01, 25.4
2024-07-26 14:08:02, 25.3
2024-07-26 14:10:03, 25.3
2024-07-26 14:12:04, 25.3
2024-07-26 14:14:05, 25.3
2024-07-26 14:16:06, 25.3
2024-07-26 14:18:07, 25.3
2024-07-26 14:20:08, 25.3
2024-07-26 14:22:09, 25.3
2024-07-26 14:24:10, 25.3
2024-07-26 14:26:11, 25.3
2024-07-26 14:28:12, 25.3
2024-07-26 14:30:13, 25.3
2024-07-26 14:32:14, 25.3
2024-07-26 14:34:15, 25.4
2024-07-26 14:36:16, 25.4
2024-07-26 14:38:17, 25.3
2024-07-26 14:40:18, 25.4
2024-07-26 14:42:19, 25.4
2024-07-26 14:44:20, 25.3
2024-07-26 14:46:21, 25.3
2024-07-26 14:48:22, 25.4
2024-07-26 14:50:22, 25.3
2024-07-26 14:52:23, 25.4
2024-07-26 14:54:24, 25.3
2024-07-26 14:56:25, 25.4
2024-07-26 14:58:26, 25.4
2024-07-26 15:00:27, 25.4
2024-07-26 15:02:28, 25.4
2024-07-26 15:04:29, 25.4
2024-07-26 15:06:30, 25.4
2024-07-26 15:08:31, 25.4
2024-07-26 15:10:32, 25.4
2024-07-26 15:12:33, 25.4
2024-07-26 15:14:34, 25.4
2024-07-26 15:16:35, 25.4
2024-07-26 15:18:36, 25.4
2024-07-26 15:20:37, 25.4
2024-07-26 15:22:38, 25.4
2024-07-26 15:24:39, 25.4
2024-07-26 15:26:40, 25.4
2024-07-26 15:28:41, 25.4
2024-07-26 15:30:42, 25.4
2024-07-26 15:32:43, 25.4
2024-07-26 15:34:44, 25.4
2024-07-26 15:36:45, 25.4
2024-07-26 15:38:46, 25.4
2024-07-26 15:40:47, 25.4
2024-07-26 15:42:48, 25.4
2024-07-26 15:44:49, 25.5
2024-07-26 15:46:50, 25.4
2024-07-26 15:48:51, 25.5
2024-07-26 15:50:52, 25.4
2024-07-26 15:52:53, 25.5
2024-07-26 15:54:54, 25.4
2024-07-26 15:56:55, 25.4
2024-07-26 15:58:56, 25.4
2024-07-26 16:00:57, 25.4
2024-07-26 16:02:58, 25.4
2024-07-26 16:04:59, 25.4
2024-07-26 16:07:00, 25.4
2024-07-26 16:09:01, 25.4
2024-07-26 16:11:02, 25.5
2024-07-26 16:13:03, 25.5
2024-07-26 16:15:04, 25.5
2024-07-26 16:17:05, 25.4
2024-07-26 16:19:06, 25.4
2024-07-26 16:21:07, 25.5
2024-07-26 16:23:08, 25.5
2024-07-26 16:25:09, 25.5
2024-07-26 16:27:09, 25.4
2024-07-26 16:29:10, 25.4
2024-07-26 16:31:11, 25.5
2024-07-26 16:33:12, 25.5
2024-07-26 16:35:13, 25.5
2024-07-26 16:37:14, 25.5
2024-07-26 16:39:15, 25.5
2024-07-26 16:41:16, 25.4
2024-07-26 16:43:17, 25.5
2024-07-26 16:45:18, 25.5
2024-07-26 16:47:19, 25.5
2024-07-26 16:49:20, 25.5
2024-07-26 16:51:21, 25.5
2024-07-26 16:53:22, 25.5
2024-07-26 16:55:23, 25.4
2024-07-26 16:57:24, 25.5
2024-07-26 16:59:25, 25.5
2024-07-26 17:01:26, 25.5
2024-07-26 17:03:27, 25.5
2024-07-26 17:05:28, 25.5
2024-07-26 17:07:29, 25.5
2024-07-26 17:09:30, 25.5
2024-07-26 17:11:31, 25.5
2024-07-26 17:13:32, 25.5
2024-07-26 17:15:33, 25.5
2024-07-26 17:17:34, 25.5
2024-07-26 17:19:35, 25.5
2024-07-26 17:21:36, 25.5
2024-07-26 17:23:37, 25.5
2024-07-26 17:25:38, 25.5
2024-07-26 17:27:39, 25.5
2024-07-26 17:29:40, 25.5
2024-07-26 17:31:41, 25.5
2024-07-26 17:33:42, 25.5
2024-07-26 17:35:43, 25.5
2024-07-26 17:37:44, 25.5
2024-07-26 17:39:45, 25.5
2024-07-26 17:41:46, 25.5
2024-07-26 17:43:47, 25.5
2024-07-26 17:45:48, 25.5
2024-07-26 17:47:49, 25.5
2024-07-26 17:49:50, 25.5
2024-07-26 17:51:51, 25.5
2024-07-26 17:53:52, 25.5
2024-07-26 17:55:53, 25.5
2024-07-26 17:57:54, 25.5
2024-07-26 17:59:55, 25.5
2024-07-26 18:01:55, 25.5
2024-07-26 18:03:56, 25.5
2024-07-26 18:05:57, 25.5
2024-07-26 18:07:58, 25.5
2024-07-26 18:09:59, 25.5
2024-07-26 18:12:00, 25.5
2024-07-26 18:14:01, 25.5
2024-07-26 18:16:02, 25.5
2024-07-26 18:18:03, 25.5
2024-07-26 18:20:04, 25.5
2024-07-26 18:22:05, 25.6
2024-07-26 18:24:06, 25.6
2024-07-26 18:26:07, 25.5
2024-07-26 18:28:08, 25.5
2024-07-26 18:30:09, 25.5
2024-07-26 18:32:10, 25.6
2024-07-26 18:34:11, 25.6
2024-07-26 18:36:12, 25.5
2024-07-26 18:38:13, 25.5
2024-07-26 18:40:14, 25.5
2024-07-26 18:42:15, 25.5
2024-07-26 18:44:16, 25.5
2024-07-26 18:46:17, 25.6
2024-07-26 18:48:18, 25.6
2024-07-26 18:50:19, 25.6
2024-07-26 18:52:20, 25.6
2024-07-26 18:54:21, 25.6
2024-07-26 18:56:22, 25.6
2024-07-26 18:58:23, 25.6
2024-07-26 19:00:24, 25.6
2024-07-26 19:02:25, 25.6
2024-07-26 19:04:26, 25.6
2024-07-26 19:06:27, 25.6
2024-07-26 19:08:28, 25.6
2024-07-26 19:10:29, 25.7
2024-07-26 19:12:30, 25.7
2024-07-26 19:14:31, 25.6
2024-07-26 19:16:32, 25.6
2024-07-26 19:18:33, 25.6
2024-07-26 19:20:34, 25.7
2024-07-26 19:22:35, 25.7
2024-07-26 19:24:36, 25.7
2024-07-26 19:26:37, 25.7
2024-07-26 19:28:38, 25.7
2024-07-26 19:30:39, 25.7
2024-07-26 19:32:40, 25.6
2024-07-26 19:34:40, 25.6
2024-07-26 19:36:41, 25.7
2024-07-26 19:38:42, 25.7
2024-07-26 19:40:43, 25.7
2024-07-26 19:42:44, 25.7
2024-07-26 19:44:45, 25.7
2024-07-26 19:46:46, 25.7
2024-07-26 19:48:47, 25.7
2024-07-26 19:50:48, 25.7
2024-07-26 19:52:49, 25.7
2024-07-26 19:54:50, 25.7
2024-07-26 19:56:51, 25.7
2024-07-26 19:58:52, 25.7
2024-07-26 20:00:53, 25.7
2024-07-26 20:02:54, 25.7
2024-07-26 20:04:55, 25.7
2024-07-26 20:06:56, 25.7
2024-07-26 20:08:57, 25.7
2024-07-26 20:10:58, 25.7
2024-07-26 20:12:59, 25.7
2024-07-26 20:15:00, 25.7
2024-07-26 20:17:01, 25.7
2024-07-26 20:19:02, 25.7
2024-07-26 20:21:03, 25.7
2024-07-26 20:23:04, 25.7
2024-07-26 20:25:05, 25.7
2024-07-26 20:27:06, 25.7
2024-07-26 20:29:07, 25.7
2024-07-26 20:31:08, 25.7
2024-07-26 20:33:09, 25.7
2024-07-26 20:35:10, 25.7
2024-07-26 20:37:11, 25.7
2024-07-26 20:39:12, 25.8
2024-07-26 20:41:13, 25.7
2024-07-26 20:43:14, 25.8
2024-07-26 20:45:15, 25.7
2024-07-26 20:47:16, 25.7
2024-07-26 20:49:17, 25.7
2024-07-26 20:51:18, 25.8
2024-07-26 20:53:19, 25.8
2024-07-26 20:55:20, 25.8
2024-07-26 20:57:21, 25.8
2024-07-26 20:59:22, 25.8
2024-07-26 21:01:23, 25.8
2024-07-26 21:03:24, 25.8
2024-07-26 21:05:25, 25.8
2024-07-26 21:07:26, 25.8
2024-07-26 21:09:27, 25.8
2024-07-26 21:11:28, 25.8
2024-07-26 21:13:29, 25.7
2024-07-26 21:15:30, 25.8
2024-07-26 21:17:30, 25.8
2024-07-26 21:19:31, 25.8
2024-07-26 21:21:32, 25.8
2024-07-26 21:23:33, 25.7
2024-07-26 21:25:34, 25.7
2024-07-26 21:27:35, 25.7
2024-07-26 21:29:36, 25.7
2024-07-26 21:31:37, 25.7
2024-07-26 21:33:38, 25.7
2024-07-26 21:35:39, 25.7
2024-07-26 21:37:40, 25.7
2024-07-26 21:39:41, 25.7
2024-07-26 21:41:42, 25.7
2024-07-26 21:43:43, 25.7
2024-07-26 21:45:44, 25.6
2024-07-26 21:47:45, 25.6
2024-07-26 21:49:46, 25.6
2024-07-26 21:51:47, 25.6
2024-07-26 21:53:48, 25.6
2024-07-26 21:55:49, 25.6
2024-07-26 21:57:50, 25.5
2024-07-26 21:59:51, 25.6
2024-07-26 22:01:52, 25.5
2024-07-26 22:03:53, 25.5
2024-07-26 22:05:54, 25.5
2024-07-26 22:07:55, 25.5
2024-07-26 22:09:56, 25.5
2024-07-26 22:11:57, 25.5
2024-07-26 22:13:58, 25.5
2024-07-26 22:15:59, 25.6
2024-07-26 22:18:00, 25.5
2024-07-26 22:20:01, 25.5
2024-07-26 22:22:02, 25.5
2024-07-26 22:24:03, 25.5
2024-07-26 22:26:04, 25.4
2024-07-26 22:28:05, 25.5
2024-07-26 22:30:06, 25.5
2024-07-26 22:32:07, 25.4
2024-07-26 22:34:08, 25.5
2024-07-26 22:36:09, 25.4
2024-07-26 22:38:10, 25.4
2024-07-26 22:40:11, 25.5
2024-07-26 22:42:12, 25.4
2024-07-26 22:44:13, 25.4
2024-07-26 22:46:14, 25.4
2024-07-26 22:48:15, 25.4
2024-07-26 22:50:16, 25.4
2024-07-26 22:52:17, 25.4
2024-07-26 22:54:18, 25.3
2024-07-26 22:56:19, 25.4
2024-07-26 22:58:19, 25.3
2024-07-26 23:00:20, 25.4
2024-07-26 23:02:21, 25.4
2024-07-26 23:04:22, 25.4
2024-07-26 23:06:23, 25.3
2024-07-26 23:08:24, 25.4
2024-07-26 23:10:25, 25.4
2024-07-26 23:12:26, 25.4
2024-07-26 23:14:27, 25.4
2024-07-26 23:16:28, 25.3
2024-07-26 23:18:29, 25.3
2024-07-26 23:20:30, 25.3
2024-07-26 23:22:31, 25.3
2024-07-26 23:24:32, 25.3
2024-07-26 23:26:33, 25.3
2024-07-26 23:28:34, 25.3
2024-07-26 23:30:35, 25.3
2024-07-26 23:32:36, 25.3
2024-07-26 23:34:37, 25.3
2024-07-26 23:36:38, 25.3
2024-07-26 23:38:39, 25.3
2024-07-26 23:40:40, 25.3
2024-07-26 23:42:41, 25.3
2024-07-26 23:44:42, 25.2
2024-07-26 23:46:43, 25.3
2024-07-26 23:48:44, 25.3
2024-07-26 23:50:45, 25.3
2024-07-26 23:52:46, 25.3
2024-07-26 23:54:47, 25.3
2024-07-26 23:56:48, 25.2
2024-07-26 23:58:49, 25.3
2024-07-27 00:00:50, 25.3
2024-07-27 00:02:51, 25.3
2024-07-27 00:04:52, 25.3
2024-07-27 00:06:53, 25.3
2024-07-27 00:08:54, 25.2
2024-07-27 00:10:55, 25.2
2024-07-27 00:12:56, 25.3
2024-07-27 00:14:57, 25.2
2024-07-27 00:16:58, 25.2
2024-07-27 00:18:59, 25.2
2024-07-27 00:21:00, 25.2
2024-07-27 00:23:01, 25.3
2024-07-27 00:25:02, 25.2
2024-07-27 00:27:02, 25.2
2024-07-27 00:29:03, 25.1
2024-07-27 00:31:04, 25.2
2024-07-27 00:33:05, 25.2
2024-07-27 00:35:06, 25.2
2024-07-27 00:37:07, 25.2
2024-07-27 00:39:08, 25.2
2024-07-27 00:41:09, 25.2
2024-07-27 00:43:10, 25.2
2024-07-27 00:45:11, 25.2
2024-07-27 00:47:12, 25.2
2024-07-27 00:49:13, 25.2
2024-07-27 00:51:14, 25.1
2024-07-27 00:53:15, 25.2
2024-07-27 00:55:16, 25.1
2024-07-27 00:57:17, 25.1
2024-07-27 00:59:18, 25.1
2024-07-27 01:01:19, 25.1
2024-07-27 01:03:20, 25.1
2024-07-27 01:05:21, 25.1
2024-07-27 01:07:22, 25.0
2024-07-27 01:09:23, 25.1
2024-07-27 01:11:24, 25.0
2024-07-27 01:13:25, 25.0
2024-07-27 01:15:26, 25.0
2024-07-27 01:17:27, 25.1
2024-07-27 01:19:28, 25.0
2024-07-27 01:21:29, 25.0
2024-07-27 01:23:30, 25.1
2024-07-27 01:25:31, 25.1
2024-07-27 01:27:32, 25.0
2024-07-27 01:29:33, 25.0
2024-07-27 01:31:34, 25.1
2024-07-27 01:33:35, 25.0
2024-07-27 01:35:36, 25.1
2024-07-27 01:37:37, 25.0
2024-07-27 01:39:38, 25.0
2024-07-27 01:41:39, 25.0
2024-07-27 01:43:40, 25.0
2024-07-27 01:45:41, 25.0
2024-07-27 01:47:42, 25.1
2024-07-27 01:49:43, 25.0
2024-07-27 01:51:44, 25.0
2024-07-27 01:53:45, 25.0
2024-07-27 01:55:46, 25.0
2024-07-27 01:57:47, 25.1
2024-07-27 01:59:48, 25.0
2024-07-27 02:01:49, 25.0
2024-07-27 02:03:50, 25.0
2024-07-27 02:05:51, 25.0
2024-07-27 02:07:52, 25.0
2024-07-27 02:09:53, 25.0
2024-07-27 02:11:54, 25.0
2024-07-27 02:13:54, 25.0
2024-07-27 02:15:55, 25.0
2024-07-27 02:17:56, 25.1
2024-07-27 02:19:57, 25.0
2024-07-27 02:21:58, 25.1
2024-07-27 02:23:59, 25.0
2024-07-27 02:26:00, 25.0
2024-07-27 02:28:01, 25.0
2024-07-27 02:30:02, 25.0
2024-07-27 02:32:03, 25.0
2024-07-27 02:34:04, 25.0
2024-07-27 02:36:05, 25.0
2024-07-27 02:38:06, 25.0
2024-07-27 02:40:07, 25.0
2024-07-27 02:42:08, 25.0
2024-07-27 02:44:09, 25.0
2024-07-27 02:46:10, 25.0
2024-07-27 02:48:11, 25.0
2024-07-27 02:50:12, 25.0
2024-07-27 02:52:13, 25.0
2024-07-27 02:54:14, 25.0
2024-07-27 02:56:15, 24.9
2024-07-27 02:58:16, 25.0
2024-07-27 03:00:17, 25.0
2024-07-27 03:02:18, 25.0
2024-07-27 03:04:19, 24.9
2024-07-27 03:06:20, 24.9
2024-07-27 03:08:21, 24.9
2024-07-27 03:10:22, 25.0
2024-07-27 03:12:23, 25.0
2024-07-27 03:14:24, 25.0
2024-07-27 03:16:25, 25.0
2024-07-27 03:18:26, 24.9
2024-07-27 03:20:27, 24.9
2024-07-27 03:22:28, 24.9
2024-07-27 03:24:29, 24.9
2024-07-27 03:26:30, 24.9
2024-07-27 03:28:31, 24.9
2024-07-27 03:30:32, 24.9
2024-07-27 03:32:33, 24.9
2024-07-27 03:34:34, 24.9
2024-07-27 03:36:35, 24.9
2024-07-27 03:38:36, 24.9
2024-07-27 03:40:37, 24.9
2024-07-27 03:42:38, 24.9
2024-07-27 03:44:39, 24.9
2024-07-27 03:46:40, 24.9
2024-07-27 03:48:41, 24.9
2024-07-27 03:50:41, 24.9
2024-07-27 03:52:42, 24.9
2024-07-27 03:54:43, 24.9
2024-07-27 03:56:44, 24.9
2024-07-27 03:58:45, 24.9
2024-07-27 04:00:46, 24.9
2024-07-27 04:02:47, 24.9
2024-07-27 04:04:48, 24.9
2024-07-27 04:06:49, 24.8
2024-07-27 04:08:50, 24.9
2024-07-27 04:10:51, 24.8
2024-07-27 04:12:52, 24.9
2024-07-27 04:14:53, 24.8
2024-07-27 04:16:54, 24.9
2024-07-27 04:18:55, 24.9
2024-07-27 04:20:56, 24.9
2024-07-27 04:22:57, 24.9
2024-07-27 04:24:58, 24.9
2024-07-27 04:26:59, 24.8
2024-07-27 04:29:00, 24.8
2024-07-27 04:31:01, 24.8
2024-07-27 04:33:02, 24.8
2024-07-27 04:35:03, 24.9
2024-07-27 04:37:04, 24.9
2024-07-27 04:39:05, 24.9
2024-07-27 04:41:06, 24.8
2024-07-27 04:43:07, 24.9
2024-07-27 04:45:08, 24.8
2024-07-27 04:47:09, 24.8
2024-07-27 04:49:10, 24.9
2024-07-27 04:51:11, 24.8
2024-07-27 04:53:12, 24.9
2024-07-27 04:55:13, 24.8
2024-07-27 04:57:14, 24.9
2024-07-27 04:59:15, 24.8
2024-07-27 05:01:16, 24.8
2024-07-27 05:03:17, 24.8
2024-07-27 05:05:18, 24.8
2024-07-27 05:07:19, 24.8
2024-07-27 05:09:20, 24.8
2024-07-27 05:11:21, 24.8
2024-07-27 05:13:22, 24.8
2024-07-27 05:15:23, 24.8
2024-07-27 05:17:24, 24.8
2024-07-27 05:19:25, 24.8
2024-07-27 05:21:26, 24.8
2024-07-27 05:23:26, 24.8
2024-07-27 05:25:27, 24.8
2024-07-27 05:27:28, 24.8
2024-07-27 05:29:29, 24.8
2024-07-27 05:31:30, 24.8
2024-07-27 05:33:31, 24.8
2024-07-27 05:35:32, 24.8
2024-07-27 05:37:33, 24.8
2024-07-27 05:39:34, 24.8
2024-07-27 05:41:35, 24.8
2024-07-27 05:43:36, 24.8
2024-07-27 05:45:37, 24.8
2024-07-27 05:47:38, 24.8
2024-07-27 05:49:39, 24.8
2024-07-27 05:51:40, 24.8
2024-07-27 05:53:41, 24.8
2024-07-27 05:55:42, 24.8
2024-07-27 05:57:43, 24.8
2024-07-27 05:59:44, 24.7
2024-07-27 06:01:45, 24.8
2024-07-27 06:03:46, 24.8
2024-07-27 06:05:47, 24.8
2024-07-27 06:07:48, 24.7
2024-07-27 06:09:49, 24.7
2024-07-27 06:11:50, 24.7
2024-07-27 06:13:51, 24.7
2024-07-27 06:15:52, 24.8
2024-07-27 06:17:53, 24.7
2024-07-27 06:19:54, 24.7
2024-07-27 06:21:55, 24.8
2024-07-27 06:23:56, 24.8
2024-07-27 06:25:57, 24.8
2024-07-27 06:27:58, 24.7
2024-07-27 06:29:59, 24.7
2024-07-27 06:32:00, 24.7
2024-07-27 06:34:01, 24.7
2024-07-27 06:36:02, 24.7
2024-07-27 06:38:03, 24.7
2024-07-27 06:40:04, 24.7
2024-07-27 06:42:04, 24.7
2024-07-27 06:44:05, 24.7
2024-07-27 06:46:06, 24.7
2024-07-27 06:48:07, 24.7
2024-07-27 06:50:08, 24.7
2024-07-27 06:52:09, 24.7
2024-07-27 06:54:10, 24.7
2024-07-27 06:56:11, 24.7
2024-07-27 06:58:12, 24.6
2024-07-27 07:00:13, 24.7
2024-07-27 07:02:14, 24.7
2024-07-27 07:04:15, 24.7
2024-07-27 07:06:16, 24.7
2024-07-27 07:08:17, 24.6
2024-07-27 07:10:18, 24.6
2024-07-27 07:12:19, 24.6
2024-07-27 07:14:20, 24.7
2024-07-27 07:16:21, 24.7
2024-07-27 07:18:22, 24.7
2024-07-27 07:20:23, 24.6
2024-07-27 07:22:24, 24.6
2024-07-27 07:24:25, 24.6
2024-07-27 07:26:26, 24.6
2024-07-27 07:28:27, 24.6
2024-07-27 07:30:28, 24.6
2024-07-27 07:32:29, 24.6
2024-07-27 07:34:30, 24.6
2024-07-27 07:36:31, 24.6
2024-07-27 07:38:32, 24.6
2024-07-27 07:40:33, 24.6
2024-07-27 07:42:34, 24.6
2024-07-27 07:44:35, 24.6
2024-07-27 07:46:36, 24.6
2024-07-27 07:48:37, 24.7
2024-07-27 07:50:38, 24.7
2024-07-27 07:52:39, 24.7
2024-07-27 07:54:40, 24.7
2024-07-27 07:56:41, 24.6
2024-07-27 07:58:42, 24.7
2024-07-27 08:00:43, 24.7
2024-07-27 08:02:44, 24.7
2024-07-27 08:04:45, 24.7
2024-07-27 08:06:46, 24.7
2024-07-27 08:08:46, 24.6
2024-07-27 08:10:47, 24.6
2024-07-27 08:12:48, 24.7
2024-07-27 08:14:49, 24.7
2024-07-27 08:16:50, 24.7
2024-07-27 08:18:51, 24.7
2024-07-27 08:20:52, 24.7
2024-07-27 08:22:53, 24.7
2024-07-27 08:24:54, 24.7
2024-07-27 08:26:55, 24.7
2024-07-27 08:28:56, 24.7
2024-07-27 08:30:57, 24.7
2024-07-27 08:32:58, 24.7
2024-07-27 08:34:59, 24.7
2024-07-27 08:37:00, 24.7
2024-07-27 08:39:01, 24.7
2024-07-27 08:41:02, 24.7
2024-07-27 08:43:03, 24.7
2024-07-27 08:45:04, 24.7
2024-07-27 08:47:05, 24.7
2024-07-27 08:49:06, 24.7
2024-07-27 08:51:07, 24.8
2024-07-27 08:53:08, 24.8
2024-07-27 08:55:09, 24.7
2024-07-27 08:57:10, 24.7
2024-07-27 08:59:11, 24.8
2024-07-27 09:01:12, 24.8
2024-07-27 09:03:13, 24.8
2024-07-27 09:05:14, 24.8
2024-07-27 09:07:15, 24.8
2024-07-27 09:09:16, 24.8
2024-07-27 09:11:17, 24.9
2024-07-27 09:13:18, 24.8
2024-07-27 09:15:19, 24.8
2024-07-27 09:17:20, 24.9
2024-07-27 09:19:21, 24.9
2024-07-27 09:21:22, 24.9
2024-07-27 09:23:23, 24.9
2024-07-27 09:25:24, 24.9
2024-07-27 09:27:25, 24.9
2024-07-27 09:29:26, 24.9
2024-07-27 09:31:27, 24.9
2024-07-27 09:33:28, 24.8
2024-07-27 09:35:29, 24.8
2024-07-27 09:37:30, 24.9
2024-07-27 09:39:31, 24.9
2024-07-27 09:41:32, 24.9
2024-07-27 09:43:33, 24.9
2024-07-27 09:45:34, 24.9
2024-07-27 09:47:35, 24.9
2024-07-27 09:49:35, 24.9
2024-07-27 09:51:36, 24.9
2024-07-27 09:53:37, 24.9
2024-07-27 09:55:38, 24.9
2024-07-27 09:57:39, 24.9
2024-07-27 09:59:40, 24.9
2024-07-27 10:01:41, 24.9
2024-07-27 10:03:42, 24.9
2024-07-27 10:05:43, 24.9
2024-07-27 10:07:44, 24.9
2024-07-27 10:09:45, 24.9
2024-07-27 10:11:46, 24.9
2024-07-27 10:13:47, 24.9
2024-07-27 10:15:48, 24.9
2024-07-27 10:17:49, 24.9
2024-07-27 10:19:50, 24.9
2024-07-27 10:21:51, 24.9
2024-07-27 10:23:52, 24.9
2024-07-27 10:25:53, 24.9
2024-07-27 10:27:54, 24.9
2024-07-27 10:29:55, 24.9
2024-07-27 10:31:56, 24.9
2024-07-27 10:33:57, 24.9
2024-07-27 10:35:58, 24.9
2024-07-27 10:37:59, 24.9
2024-07-27 10:40:00, 24.9
2024-07-27 10:42:01, 24.9
2024-07-27 10:44:02, 24.9
2024-07-27 10:46:03, 24.9
2024-07-27 10:48:04, 24.9
2024-07-27 10:50:05, 24.9
2024-07-27 10:52:06, 24.9
2024-07-27 10:54:07, 24.8
2024-07-27 10:56:08, 24.9
2024-07-27 10:58:09, 24.9
2024-07-27 11:00:10, 24.9
2024-07-27 11:02:11, 24.9
2024-07-27 11:04:12, 24.9
2024-07-27 11:06:13, 24.9
2024-07-27 11:08:14, 24.9
2024-07-27 11:10:15, 24.9
2024-07-27 11:12:16, 24.9
2024-07-27 11:14:17, 24.9
2024-07-27 11:16:18, 24.9
2024-07-27 11:18:19, 24.9
2024-07-27 11:20:20, 24.9
2024-07-27 11:22:20, 24.9
2024-07-27 11:24:21, 24.9
2024-07-27 11:26:22, 24.9
2024-07-27 11:28:23, 24.9
2024-07-27 11:30:24, 24.9
2024-07-27 11:32:25, 24.9
2024-07-27 11:34:26, 24.9
2024-07-27 11:36:27, 24.9
2024-07-27 11:38:28, 24.9
2024-07-27 11:40:29, 24.9
2024-07-27 11:42:30, 24.9
2024-07-27 11:44:31, 24.9
2024-07-27 11:46:32, 24.9
2024-07-27 11:48:33, 24.9
2024-07-27 11:50:34, 24.9
2024-07-27 11:52:35, 25.0
2024-07-27 11:54:36, 24.9
2024-07-27 11:56:37, 24.9
2024-07-27 11:58:38, 24.9
2024-07-27 12:00:39, 24.9
2024-07-27 12:02:40, 24.9
2024-07-27 12:04:41, 24.9
2024-07-27 12:06:42, 25.0
2024-07-27 12:08:43, 24.9
2024-07-27 12:10:44, 24.9
2024-07-27 12:12:45, 24.9
2024-07-27 12:14:46, 24.9
